;date;trend;cap;yhat_lower;yhat_upper;trend_lower;trend_upper;multiplicative_terms;multiplicative_terms_lower;multiplicative_terms_upper;yearly;yearly_lower;yearly_upper;additive_terms;additive_terms_lower;additive_terms_upper;yhat
419;10.11.2015;6.358091077;13.69269124;233.6999005;448.887402;6.358091077;6.358091077;0.003353493;0.003353493;0.003353493;0.003353493;0.003353493;0.003353493;0;0;0;328.7534495
420;11.11.2015;6.360777391;13.69269124;240.7125477;446.4316909;6.360777391;6.360777391;0.002760695;0.002760695;0.002760695;0.002760695;0.002760695;0.002760695;0;0;0;328.4609587
421;12.11.2015;6.363463856;13.69269124;238.5342158;461.8289158;6.363463856;6.363463856;0.002144274;0.002144274;0.002144274;0.002144274;0.002144274;0.002144274;0;0;0;328.1270633
422;13.11.2015;6.36615047;13.69269124;242.1420528;452.9659866;6.36615047;6.36615047;0.001515905;0.001515905;0.001515905;0.001515905;0.001515905;0.001515905;0;0;0;327.7720002
423;14.11.2015;6.368837233;13.69269124;231.0980376;446.4777904;6.368837233;6.368837233;0.0008871;0.0008871;0.0008871;0.0008871;0.0008871;0.0008871;0;0;0;327.4156792
424;15.11.2015;6.371524143;13.69269124;243.7810993;452.9770141;6.371524143;6.371524143;0.00026897;0.00026897;0.00026897;0.00026897;0.00026897;0.00026897;0;0;0;327.0772756
425;16.11.2015;6.374211201;13.69269124;238.3181363;451.6225736;6.374211201;6.374211201;-0.000327988;-0.000327988;-0.000327988;-0.000327988;-0.000327988;-0.000327988;0;0;0;326.7748591
426;17.11.2015;6.376898405;13.69269124;242.369001;451.3850624;6.376898405;6.376898405;-0.000894094;-0.000894094;-0.000894094;-0.000894094;-0.000894094;-0.000894094;0;0;0;326.5250674
427;18.11.2015;6.379585754;13.69269124;239.1500872;449.6487107;6.379585754;6.379585754;-0.001420658;-0.001420658;-0.001420658;-0.001420658;-0.001420658;-0.001420658;0;0;0;326.3428271
428;19.11.2015;6.382273247;13.69269124;236.7955228;451.8159001;6.382273247;6.382273247;-0.001900132;-0.001900132;-0.001900132;-0.001900132;-0.001900132;-0.001900132;0;0;0;326.2411283
429;20.11.2015;6.384960885;13.69269124;238.9476937;450.7254606;6.384960885;6.384960885;-0.002326224;-0.002326224;-0.002326224;-0.002326224;-0.002326224;-0.002326224;0;0;0;326.2308517
430;21.11.2015;6.387648665;13.69269124;235.822384;451.433422;6.387648665;6.387648665;-0.002693981;-0.002693981;-0.002693981;-0.002693981;-0.002693981;-0.002693981;0;0;0;326.3206514
431;22.11.2015;6.390336587;13.69269124;236.0883528;441.2604039;6.390336587;6.390336587;-0.002999839;-0.002999839;-0.002999839;-0.002999839;-0.002999839;-0.002999839;0;0;0;326.5168898
432;23.11.2015;6.39302465;13.69269124;239.5125001;439.5290519;6.39302465;6.39302465;-0.003241637;-0.003241637;-0.003241637;-0.003241637;-0.003241637;-0.003241637;0;0;0;326.8236266
433;24.11.2015;6.395712854;13.69269124;238.6420614;448.0618831;6.395712854;6.395712854;-0.003418594;-0.003418594;-0.003418594;-0.003418594;-0.003418594;-0.003418594;0;0;0;327.2426557
434;25.11.2015;6.398401198;13.69269124;234.4257183;448.3633993;6.398401198;6.398401198;-0.003531254;-0.003531254;-0.003531254;-0.003531254;-0.003531254;-0.003531254;0;0;0;327.7735912
435;26.11.2015;6.40108968;13.69269124;240.4520908;448.4622374;6.40108968;6.40108968;-0.003581401;-0.003581401;-0.003581401;-0.003581401;-0.003581401;-0.003581401;0;0;0;328.413996
436;27.11.2015;6.4037783;13.69269124;242.0473126;440.574719;6.4037783;6.4037783;-0.003571941;-0.003571941;-0.003571941;-0.003571941;-0.003571941;-0.003571941;0;0;0;329.1595511
437;28.11.2015;6.406467057;13.69269124;244.2020796;459.2698427;6.406467057;6.406467057;-0.00350677;-0.00350677;-0.00350677;-0.00350677;-0.00350677;-0.00350677;0;0;0;330.004261
438;29.11.2015;6.40915595;13.69269124;240.2718102;457.118683;6.40915595;6.40915595;-0.003390609;-0.003390609;-0.003390609;-0.003390609;-0.003390609;-0.003390609;0;0;0;330.9406894
439;30.11.2015;6.411844979;13.69269124;241.32827;460.2114948;6.411844979;6.411844979;-0.003228835;-0.003228835;-0.003228835;-0.003228835;-0.003228835;-0.003228835;0;0;0;331.9602218
440;01.12.2015;6.414534142;13.69269124;233.5992648;450.7129027;6.414534142;6.414534142;-0.003027299;-0.003027299;-0.003027299;-0.003027299;-0.003027299;-0.003027299;0;0;0;333.053346
441;02.12.2015;6.417223439;13.69269124;241.5514419;463.649163;6.417223439;6.417223439;-0.002792135;-0.002792135;-0.002792135;-0.002792135;-0.002792135;-0.002792135;0;0;0;334.2099467
442;03.12.2015;6.419912869;13.69269124;242.3319879;455.2059389;6.419912869;6.419912869;-0.002529582;-0.002529582;-0.002529582;-0.002529582;-0.002529582;-0.002529582;0;0;0;335.4196046
443;04.12.2015;6.422602432;13.69269124;246.7145231;464.4777829;6.422602432;6.422602432;-0.002245798;-0.002245798;-0.002245798;-0.002245798;-0.002245798;-0.002245798;0;0;0;336.6718931
444;05.12.2015;6.425292125;13.69269124;256.585672;470.1897931;6.425292125;6.425292125;-0.001946701;-0.001946701;-0.001946701;-0.001946701;-0.001946701;-0.001946701;0;0;0;337.9566645
445;06.12.2015;6.427981949;13.69269124;249.6425768;444.3663161;6.427981949;6.427981949;-0.001637816;-0.001637816;-0.001637816;-0.001637816;-0.001637816;-0.001637816;0;0;0;339.2643172
446;07.12.2015;6.430671903;13.69269124;237.7997956;455.0128409;6.430671903;6.430671903;-0.001324144;-0.001324144;-0.001324144;-0.001324144;-0.001324144;-0.001324144;0;0;0;340.5860349
447;08.12.2015;6.433361985;13.69269124;251.6696087;475.0746375;6.433361985;6.433361985;-0.001010062;-0.001010062;-0.001010062;-0.001010062;-0.001010062;-0.001010062;0;0;0;341.9139928
448;09.12.2015;6.436052196;13.69269124;244.4905904;470.6337336;6.436052196;6.436052196;-0.00069924;-0.00069924;-0.00069924;-0.00069924;-0.00069924;-0.00069924;0;0;0;343.2415208
449;10.12.2015;6.438742533;13.69269124;251.0456509;475.7915903;6.438742533;6.438742533;-0.000394595;-0.000394595;-0.000394595;-0.000394595;-0.000394595;-0.000394595;0;0;0;344.5632216
450;11.12.2015;6.441432997;13.69269124;256.855462;461.9011793;6.441432997;6.441432997;-9.83E-05;-9.83E-05;-9.83E-05;-9.83E-05;-9.83E-05;-9.83E-05;0;0;0;345.875037
451;12.12.2015;6.444123587;13.69269124;258.5190379;469.5127246;6.444123587;6.444123587;0.000188369;0.000188369;0.000188369;0.000188369;0.000188369;0.000188369;0;0;0;347.1742629
452;13.12.2015;6.446814301;13.69269124;259.4518859;481.3484103;6.446814301;6.446814301;0.000464673;0.000464673;0.000464673;0.000464673;0.000464673;0.000464673;0;0;0;348.45951
453;14.12.2015;6.449505139;13.69269124;258.5905994;487.56052;6.449505139;6.449505139;0.000730666;0.000730666;0.000730666;0.000730666;0.000730666;0.000730666;0;0;0;349.730614
454;15.12.2015;6.4521961;13.69269124;261.172613;475.6687567;6.4521961;6.4521961;0.000986953;0.000986953;0.000986953;0.000986953;0.000986953;0.000986953;0;0;0;350.9884975
455;16.12.2015;6.454887183;13.69269124;255.7439695;473.696508;6.454887183;6.454887183;0.00123461;0.00123461;0.00123461;0.00123461;0.00123461;0.00123461;0;0;0;352.2349901
456;17.12.2015;6.457578388;13.69269124;258.9797477;491.0045877;6.457578388;6.457578388;0.001475064;0.001475064;0.001475064;0.001475064;0.001475064;0.001475064;0;0;0;353.4726116
457;18.12.2015;6.460269713;13.69269124;257.2254806;481.9243043;6.460269713;6.460269713;0.001709956;0.001709956;0.001709956;0.001709956;0.001709956;0.001709956;0;0;0;354.7043283
458;19.12.2015;6.462961158;13.69269124;254.9702568;492.8646194;6.462961158;6.462961158;0.001940996;0.001940996;0.001940996;0.001940996;0.001940996;0.001940996;0;0;0;355.9332904
459;20.12.2015;6.465652721;13.69269124;258.3580103;485.4341245;6.465652721;6.465652721;0.002169827;0.002169827;0.002169827;0.002169827;0.002169827;0.002169827;0;0;0;357.1625595
460;21.12.2015;6.468344403;13.69269124;254.4576953;491.5058752;6.468344403;6.468344403;0.002397875;0.002397875;0.002397875;0.002397875;0.002397875;0.002397875;0;0;0;358.3948381
461;22.12.2015;6.471036202;13.69269124;262.6188927;483.6438262;6.471036202;6.471036202;0.002626225;0.002626225;0.002626225;0.002626225;0.002626225;0.002626225;0;0;0;359.6322084
462;23.12.2015;6.473728118;13.69269124;256.2568916;490.8619416;6.473728118;6.473728118;0.002855499;0.002855499;0.002855499;0.002855499;0.002855499;0.002855499;0;0;0;360.8758921
463;24.12.2015;6.476420148;13.69269124;265.3795627;492.1755971;6.476420148;6.476420148;0.003085755;0.003085755;0.003085755;0.003085755;0.003085755;0.003085755;0;0;0;362.1260391
464;25.12.2015;6.479112294;13.69269124;262.7381452;500.0922009;6.479112294;6.479112294;0.003316408;0.003316408;0.003316408;0.003316408;0.003316408;0.003316408;0;0;0;363.3815537
465;26.12.2015;6.481804554;13.69269124;270.7502941;487.9603189;6.481804554;6.481804554;0.003546178;0.003546178;0.003546178;0.003546178;0.003546178;0.003546178;0;0;0;364.6399652
466;27.12.2015;6.484496926;13.69269124;272.6066948;501.4961244;6.484496926;6.484496926;0.003773062;0.003773062;0.003773062;0.003773062;0.003773062;0.003773062;0;0;0;365.8973503
467;28.12.2015;6.487189411;13.69269124;264.7081483;495.6946896;6.487189411;6.487189411;0.003994334;0.003994334;0.003994334;0.003994334;0.003994334;0.003994334;0;0;0;367.1483101
468;29.12.2015;6.489882007;13.69269124;274.6006118;513.6029534;6.489882007;6.489882007;0.00420658;0.00420658;0.00420658;0.00420658;0.00420658;0.00420658;0;0;0;368.3860068
469;30.12.2015;6.492574714;13.69269124;269.3365944;495.4405532;6.492574714;6.492574714;0.004405756;0.004405756;0.004405756;0.004405756;0.004405756;0.004405756;0;0;0;369.6022605
470;31.12.2015;6.495267531;13.69269124;273.2947095;508.2701485;6.495267531;6.495267531;0.004587281;0.004587281;0.004587281;0.004587281;0.004587281;0.004587281;0;0;0;370.7877077
471;01.01.2016;6.497960456;13.69269124;268.558103;502.7957161;6.497960456;6.497960456;0.004746146;0.004746146;0.004746146;0.004746146;0.004746146;0.004746146;0;0;0;371.9320168
472;02.01.2016;6.50065349;13.69269124;273.471659;513.0090765;6.50065349;6.50065349;0.004877058;0.004877058;0.004877058;0.004877058;0.004877058;0.004877058;0;0;0;373.0241593
473;03.01.2016;6.503346631;13.69269124;281.1811515;522.981512;6.503346631;6.503346631;0.004974594;0.004974594;0.004974594;0.004974594;0.004974594;0.004974594;0;0;0;374.052728
474;04.01.2016;6.506039878;13.69269124;274.2377153;514.0294327;6.506039878;6.506039878;0.005033374;0.005033374;0.005033374;0.005033374;0.005033374;0.005033374;0;0;0;375.0062958
475;05.01.2016;6.508733232;13.69269124;274.204337;510.3919163;6.508733232;6.508733232;0.005048243;0.005048243;0.005048243;0.005048243;0.005048243;0.005048243;0;0;0;375.8738039
476;06.01.2016;6.51142669;13.69269124;274.2576933;497.1316758;6.51142669;6.51142669;0.005014457;0.005014457;0.005014457;0.005014457;0.005014457;0.005014457;0;0;0;376.6449663
477;07.01.2016;6.514120252;13.69269124;274.871679;517.3363597;6.514120252;6.514120252;0.004927868;0.004927868;0.004927868;0.004927868;0.004927868;0.004927868;0;0;0;377.3106791
478;08.01.2016;6.516813918;13.69269124;277.0005009;517.7328828;6.516813918;6.516813918;0.004785103;0.004785103;0.004785103;0.004785103;0.004785103;0.004785103;0;0;0;377.8634196
479;09.01.2016;6.519507685;13.69269124;273.3216652;505.9731028;6.519507685;6.519507685;0.004583728;0.004583728;0.004583728;0.004583728;0.004583728;0.004583728;0;0;0;378.2976178
480;10.01.2016;6.522201554;13.69269124;272.6495224;516.2878956;6.522201554;6.522201554;0.004322399;0.004322399;0.004322399;0.004322399;0.004322399;0.004322399;0;0;0;378.6099904
481;11.01.2016;6.524895524;13.69269124;281.4165464;520.3335625;6.524895524;6.524895524;0.00400098;0.00400098;0.00400098;0.00400098;0.00400098;0.00400098;0;0;0;378.7998186
482;12.01.2016;6.527589593;13.69269124;283.1618013;517.239517;6.527589593;6.527589593;0.003620643;0.003620643;0.003620643;0.003620643;0.003620643;0.003620643;0;0;0;378.8691618
483;13.01.2016;6.530283762;13.69269124;267.6965982;518.6523474;6.530283762;6.530283762;0.003183935;0.003183935;0.003183935;0.003183935;0.003183935;0.003183935;0;0;0;378.8229954
484;14.01.2016;6.532978028;13.69269124;283.5399423;517.9665488;6.532978028;6.532978028;0.002694803;0.002694803;0.002694803;0.002694803;0.002694803;0.002694803;0;0;0;378.6692664
485;15.01.2016;6.535672392;13.69269124;276.4391524;505.7064798;6.535672392;6.535672392;0.002158596;0.002158596;0.002158596;0.002158596;0.002158596;0.002158596;0;0;0;378.4188632
486;16.01.2016;6.538366852;13.69269124;279.0813757;516.6344357;6.538366852;6.538366852;0.001582011;0.001582011;0.001582011;0.001582011;0.001582011;0.001582011;0;0;0;378.0854996
487;17.01.2016;6.541061408;13.69269124;276.4392016;511.282998;6.541061408;6.541061408;0.000973023;0.000973023;0.000973023;0.000973023;0.000973023;0.000973023;0;0;0;377.6855158
488;18.01.2016;6.543756059;13.69269124;271.9755345;512.5656754;6.543756059;6.543756059;0.00034076;0.00034076;0.00034076;0.00034076;0.00034076;0.00034076;0;0;0;377.2376026
489;19.01.2016;6.546450803;13.69269124;272.8171628;506.0769544;6.546450803;6.546450803;-0.000304647;-0.000304647;-0.000304647;-0.000304647;-0.000304647;-0.000304647;0;0;0;376.7624582
490;20.01.2016;6.549145641;13.69269124;276.1031529;511.3415099;6.549145641;6.549145641;-0.000952248;-0.000952248;-0.000952248;-0.000952248;-0.000952248;-0.000952248;0;0;0;376.2823877
491;21.01.2016;6.55184057;13.69269124;276.2392053;519.8970468;6.55184057;6.55184057;-0.001590485;-0.001590485;-0.001590485;-0.001590485;-0.001590485;-0.001590485;0;0;0;375.8208594
492;22.01.2016;6.554535592;13.69269124;277.0432388;515.134825;6.554535592;6.554535592;-0.002207424;-0.002207424;-0.002207424;-0.002207424;-0.002207424;-0.002207424;0;0;0;375.4020287
493;23.01.2016;6.557230704;13.69269124;274.0789006;505.5969963;6.557230704;6.557230704;-0.002791011;-0.002791011;-0.002791011;-0.002791011;-0.002791011;-0.002791011;0;0;0;375.0502455
494;24.01.2016;6.559925905;13.69269124;273.640926;511.6673063;6.559925905;6.559925905;-0.003329329;-0.003329329;-0.003329329;-0.003329329;-0.003329329;-0.003329329;0;0;0;374.7895556
495;25.01.2016;6.562621196;13.69269124;269.4534584;516.9407378;6.562621196;6.562621196;-0.003810871;-0.003810871;-0.003810871;-0.003810871;-0.003810871;-0.003810871;0;0;0;374.6432091
496;26.01.2016;6.565316575;13.69269124;273.0275663;510.6798224;6.565316575;6.565316575;-0.004224799;-0.004224799;-0.004224799;-0.004224799;-0.004224799;-0.004224799;0;0;0;374.6331856
497;27.01.2016;6.568012041;13.69269124;275.8573865;499.4904441;6.568012041;6.568012041;-0.004561205;-0.004561205;-0.004561205;-0.004561205;-0.004561205;-0.004561205;0;0;0;374.7797443
498;28.01.2016;6.570707593;13.69269124;268.7812132;510.9749825;6.570707593;6.570707593;-0.004811351;-0.004811351;-0.004811351;-0.004811351;-0.004811351;-0.004811351;0;0;0;375.1010075
499;29.01.2016;6.573403231;13.69269124;274.1991127;500.7573089;6.573403231;6.573403231;-0.004967885;-0.004967885;-0.004967885;-0.004967885;-0.004967885;-0.004967885;0;0;0;375.6125815
500;30.01.2016;6.576098954;13.69269124;278.6389532;517.8135427;6.576098954;6.576098954;-0.005025039;-0.005025039;-0.005025039;-0.005025039;-0.005025039;-0.005025039;0;0;0;376.32722
501;31.01.2016;6.578794761;13.69269124;280.4998316;518.3559933;6.578794761;6.578794761;-0.004978782;-0.004978782;-0.004978782;-0.004978782;-0.004978782;-0.004978782;0;0;0;377.2545342
502;01.02.2016;6.58149065;13.69269124;275.1234079;515.5268235;6.58149065;6.58149065;-0.004826942;-0.004826942;-0.004826942;-0.004826942;-0.004826942;-0.004826942;0;0;0;378.4007513
503;02.02.2016;6.584186622;13.69269124;283.3808534;514.9612445;6.584186622;6.584186622;-0.004569293;-0.004569293;-0.004569293;-0.004569293;-0.004569293;-0.004569293;0;0;0;379.7685253
504;03.02.2016;6.586882676;13.69269124;272.9844506;543.1976101;6.586882676;6.586882676;-0.004207582;-0.004207582;-0.004207582;-0.004207582;-0.004207582;-0.004207582;0;0;0;381.356802
505;04.02.2016;6.58957881;13.69269124;277.8602237;526.7634049;6.58957881;6.58957881;-0.003745532;-0.003745532;-0.003745532;-0.003745532;-0.003745532;-0.003745532;0;0;0;383.160743
506;05.02.2016;6.592275024;13.69269124;279.2318497;527.4689673;6.592275024;6.592275024;-0.003188782;-0.003188782;-0.003188782;-0.003188782;-0.003188782;-0.003188782;0;0;0;385.17171
507;06.02.2016;6.594971316;13.69269124;286.1749248;520.0185779;6.594971316;6.594971316;-0.002544794;-0.002544794;-0.002544794;-0.002544794;-0.002544794;-0.002544794;0;0;0;387.3773156
508;07.02.2016;6.597667687;13.69269124;283.7706268;545.1365851;6.597667687;6.597667687;-0.001822713;-0.001822713;-0.001822713;-0.001822713;-0.001822713;-0.001822713;0;0;0;389.7615429
509;08.02.2016;6.600364135;13.69269124;287.1252316;538.8040146;6.600364135;6.600364135;-0.001033188;-0.001033188;-0.001033188;-0.001033188;-0.001033188;-0.001033188;0;0;0;392.3049388
510;09.02.2016;6.60306066;13.69269124;283.2749491;546.7704348;6.60306066;6.60306066;-0.000188159;-0.000188159;-0.000188159;-0.000188159;-0.000188159;-0.000188159;0;0;0;394.9848825
511;10.02.2016;6.60575726;13.69269124;284.1590678;543.3116095;6.60575726;6.60575726;0.000699385;0.000699385;0.000699385;0.000699385;0.000699385;0.000699385;0;0;0;397.7759327
512;11.02.2016;6.608453935;13.69269124;286.6651609;534.0595725;6.608453935;6.608453935;0.001615677;0.001615677;0.001615677;0.001615677;0.001615677;0.001615677;0;0;0;400.6502513
513;12.02.2016;6.611150683;13.69269124;290.8080643;541.1281408;6.611150683;6.611150683;0.002546456;0.002546456;0.002546456;0.002546456;0.002546456;0.002546456;0;0;0;403.5781021
514;13.02.2016;6.613847505;13.69269124;299.5947867;546.3782411;6.613847505;6.613847505;0.003477267;0.003477267;0.003477267;0.003477267;0.003477267;0.003477267;0;0;0;406.5284178
515;14.02.2016;6.616544399;13.69269124;301.4093947;553.6193709;6.616544399;6.616544399;0.00439376;0.00439376;0.00439376;0.00439376;0.00439376;0.00439376;0;0;0;409.4694255
516;15.02.2016;6.619241365;13.69269124;295.0518427;568.7413545;6.619241365;6.619241365;0.00528199;0.00528199;0.00528199;0.00528199;0.00528199;0.00528199;0;0;0;412.3693196
517;16.02.2016;6.621938401;13.69269124;304.5396997;580.1587175;6.621938401;6.621938401;0.006128703;0.006128703;0.006128703;0.006128703;0.006128703;0.006128703;0;0;0;415.1969626
518;17.02.2016;6.624635506;13.69269124;300.9459024;568.2029259;6.624635506;6.624635506;0.006921614;0.006921614;0.006921614;0.006921614;0.006921614;0.006921614;0;0;0;417.9225974
519;18.02.2016;6.627332681;13.69269124;305.793006;587.7908855;6.627332681;6.627332681;0.007649644;0.007649644;0.007649644;0.007649644;0.007649644;0.007649644;0;0;0;420.5185469
520;19.02.2016;6.630029924;13.69269124;315.4652846;570.0889966;6.630029924;6.630029924;0.008303149;0.008303149;0.008303149;0.008303149;0.008303149;0.008303149;0;0;0;422.9598785
521;20.02.2016;6.632727234;13.69269124;312.5327788;576.0574744;6.632727234;6.632727234;0.008874096;0.008874096;0.008874096;0.008874096;0.008874096;0.008874096;0;0;0;425.2250091
522;21.02.2016;6.63542461;13.69269124;318.1119786;582.1908993;6.63542461;6.63542461;0.00935621;0.00935621;0.00935621;0.00935621;0.00935621;0.00935621;0;0;0;427.2962291
523;22.02.2016;6.638122052;13.69269124;312.9791179;590.1644074;6.638122052;6.638122052;0.00974508;0.00974508;0.00974508;0.00974508;0.00974508;0.00974508;0;0;0;429.160124
524;23.02.2016;6.640819558;13.69269124;319.1926631;569.5973639;6.640819558;6.640819558;0.010038216;0.010038216;0.010038216;0.010038216;0.010038216;0.010038216;0;0;0;430.8078771
525;24.02.2016;6.643517129;13.69269124;316.6291888;577.5015946;6.643517129;6.643517129;0.01023506;0.01023506;0.01023506;0.01023506;0.01023506;0.01023506;0;0;0;432.235442
526;25.02.2016;6.646214762;13.69269124;314.2854123;586.4669938;6.646214762;6.646214762;0.010336965;0.010336965;0.010336965;0.010336965;0.010336965;0.010336965;0;0;0;433.4435771
527;26.02.2016;6.648912458;13.69269124;313.3351049;584.7101757;6.648912458;6.648912458;0.01034711;0.01034711;0.01034711;0.01034711;0.01034711;0.01034711;0;0;0;434.4377425
